James Averhart,Democratic,Alabama,1,JAverhart2020,Campaign
Tyler Schaeffer,Libertarian,Nebraska,2,None,None
Dustin Hobbs,Libertarian,Nebraska,3,None,None
Joyce Bentley,Republican,Nevada,1,JoyceBentleyCD1,Campaign
Robert Van Strawder,Libertarian,Nevada,1,strawvegasdon,Campaign
Kamau Bakari,Independent American,Nevada,1,bakarikamau,Campaign
Patricia Ackerman,Democratic,Nevada,2,PAckermanNV,Campaign
Jim Marchant,Republican,Nevada,4,VoteJimMarchant,Campaign
Janine Hansen,Independent American,Nevada,2,None,None
Daniel Rodimer|Dan Rodimer,Republican,Nevada,3,None,None
Steve Brown,Libertarian,Nevada,3,None,None
Edward Bridges,Independent American,Nevada,3,None,None
Jonathan Esteban,Libertarian,Nevada,4,None,None
Barry Rubinson,Independent American,Nevada,4,None,None
Zachary Dumont,Libertarian,New Hampshire,1,ZacharySDumont,Campaign
Steve Negron,Republican,New Hampshire,2,SteveNegronNH,Campaign
Andrew Olding,Libertarian,New Hampshire,2,AndrewOlding,Campaign
Matt Mowers,Republican,New Hampshire,1,None,None
Claire Gustafson,Republican,New Jersey,1,ClaireGForNJRep,Campaign
Amy Kennedy,Democratic,New Jersey,2,AmyKennedy715,Campaign
Jenna Harvey,Independent,New Jersey,2,JennaforSj,Campaign
Jesse Ehrnstrom,Libertarian,New Jersey,2,jesse4congress,Campaign
David Richter,Republican,New Jersey,3,DavidRichterNJ,Campaign
Stephanie Schmid,Democratic,New Jersey,4,StephLSchmid,Campaign
Michael Rufo,Libertarian,New Jersey,4,rufo4congress,Campaign
Frank Pallotta,Republican,New Jersey,5,FrankPallottaNJ,Campaign
Thomas Kean Jr.,Republican,New Jersey,7,KeanForCongress,Campaign
Dan Delaney,Libertarian,New Jersey,8,danforcongress,Campaign
Billy Prempeh,Republican,New Jersey,9,BillyPrempeh,Campaign
Jennifer Zinone,Republican,New Jersey,10,JenZinone,Campaign
Khaliah Fitchette,Independent,New Jersey,10,CongressKhaliah,Campaign
Akil Khalfani,Independent,New Jersey,10,DrK4Congress,Campaign
John Mirrione,Libertarian,New Jersey,10,JohnPMirrione,Campaign
Rosemary Becchi,Republican,New Jersey,11,Becchi4Congress,Campaign
Kenneth Cody,Independent,New Jersey,12,Cody4CongressNJ,Campaign
Hank Schroeder,Independent,New Jersey,4,hank_schroeder,Campaign
Andrew Pachuta,Independent,New Jersey,4,AndrewPachuta,Campaign
Martin Weber,Independent,New Jersey,3,None,None
Robert Shapiro,Independent Constitution,New Jersey,3,None,None
Christian Onuoha,Republican,New Jersey,6,None,None
Chris Auriemma,Independent,New Jersey,9,None,None
Mark Razzoli,Republican,New Jersey,12,None,None
Ed Forchion,Legalize Marijuana,New Jersey,12,NJWeedmansJoint,Personal
Louis Vellucci,Independent,New Jersey,5,louv55,Personal
Jason Mushnick,Republican,New Jersey,8,jtmush,Personal
Xochitl Torres Small,Democratic,New Mexico,2,XochforCongress,Campaign
Alexis Johnson,Republican,New Mexico,3,alexisjohnsonnm,Campaign
Michelle Garcia Holmes,Republican,New Mexico,1,None,None
Nancy Goroff,Democratic,New York,1,ngoroff,Campaign
Jackie Gordon,Democratic,New York,2,VoteJackie4NY,Campaign
Harry Burger,Green,New York,2,HarryRBurger,Campaign
Douglas Tuman,Republican,New York,4,ElectTuman,Campaign
Cathy Bernstein,Republican,New York,10,CathyCongress,Campaign
Michael Madrid,Libertarian,New York,10,madrid4nyc,Campaign
Max Rose,Democratic,New York,11,MaxRose4NY,Campaign
Carlos Santiago-Cano,Republican,New York,12,CarlosforNY12,Campaign
Steven Kolln,Libertarian,New York,12,stevenkolln,Campaign
Lovelynn Gwinn,Republican,New York,13,love4congress,Campaign
John Cummings,Republican,New York,14,cummings2020,Campaign
Michelle Caruso-Cabrera,Serve America,New York,14,MCaruso_Cabrera,Campaign
Yehudis Gottesfeld,Conservative,New York,17,YehudisForNY,Campaign
Chele Farley,Republican,New York,18,CheleFarley,Campaign
Scott Smith,Libertarian,New York,18,MrSmithCongress,Campaign
Victoria Alexander,Libertarian,New York,19,Alexander4Cong1,Campaign
Elizabeth Joy,Republican,New York,20,LizLemeryJoy,Campaign
Tedra Cobb,Democratic,New York,21,TedraCobb,Campaign
Anthony Brindisi,Democratic,New York,22,ABrindisiNY,Campaign
Tracy Mitrano,Democratic,New York,23,MitranoForNY23,Campaign
Andrew Kolstee,Libertarian,New York,23,AndrewKolstee,Campaign
Dana Balter,Democratic,New York,24,dana_balter,Campaign
George Mitris,Republican,New York,25,GeorgeMitris1,Campaign
Kevin Wilson,Libertarian,New York,25,KevinWilsonROC,Campaign
Nate McMurray,Democratic,New York,27,Nate_McMurray,Campaign
George Santos,Republican,New York,3,Santos4Congress,Campaign
Joseph Naham,Green,New York,4,MrDunes,Campaign
Tom Zmich,Republican,New York,6,tom_zmich,Personal
Joel Anabilah-Azumah,Serve America,New York,9,JoelAzumah,Personal
Maureen McArdle-Schulman,Republican,New York,17,Maureen4NY,Campaign
Steve Greenfield,Green,New York,19,Greenfield4NY19,Campaign
Michael Raleigh,Green,New York,26,MikeForBuffalo,Campaign
Howard Rabin,Libertarian,New York,3,None,None
Brian Kelly,Republican,New York,7,None,None
Gilbert Midonnet,Libertarian,New York,7,None,None
Garfield Wallace,Republican,New York,8,None,None
Constantin Jean-Pierre,Republican,New York,9,None,None
Christopher Morris-Perry,Conservative,New York,13,None,None
Patrick Delices,Republican,New York,15,None,None
Patrick McManus,Conservative,New York,16,None,None
Joshua Eisen,Independent,New York,17,None,None
Michael Parietti,Serve America,New York,17,None,None
Kyle Van De Water,Republican,New York,19,None,None
Keith Price,Libertarian,New York,22,None,None
Steven Williams,Working Families,New York,24,None,None
Ricky Donovan,Republican,New York,26,None,None
Duane Whitmer,Libertarian,New York,27,None,None
Gary Popkin,Libertarian,New York,9,garypopkin,Personal
Alan Swain,Republican,North Carolina,2,swain4congress,Campaign
Jeff Matemu,Libertarian,North Carolina,2,JeffNc2,Campaign
Robert Thomas,Republican,North Carolina,4,robertthomasnc1,Campaign
David Wilson Brown,Democratic,North Carolina,5,DWB4Congress,Campaign
Jeff Gregory,Constitution,North Carolina,5,JeffGre09936619,Campaign
Lee Haywood,Republican,North Carolina,6,1Haywood,Campaign
Patricia Timmons-Goodson,Democratic,North Carolina,8,TimmonsGoodson,Campaign
Cynthia Wallace,Democratic,North Carolina,9,WallaceCongress,Campaign
David Parker,Democratic,North Carolina,10,Parker4NC10,Campaign
Morris Davis,Democratic,North Carolina,11,MoeNc11,Campaign
Tracey DeBruhl,Libertarian,North Carolina,11,TDeBruhl,Campaign
Tamara Zwinak,Green,North Carolina,11,ZwinakNC11,Campaign
Scott Huffman,Democratic,North Carolina,13,HuffmanForNC,Campaign
Christopher M. Ward,Democratic,North Carolina,7,wardcongress,Campaign
Sandy Smith,Republican,North Carolina,1,None,None
Daryl Farrow,Democratic,North Carolina,3,None,None
Zach Raknerud,Democratic,North Dakota,1,ZachforND,Campaign
Steven Peterson,Libertarian,North Dakota,1,None,None
Kate Schroder,Democratic,Ohio,1,KateForCongress,Campaign
Jaime Castle,Democratic,Ohio,2,jaimecastleOH,Campaign
Mark Richardson,Republican,Ohio,3,RichardsonOH3,Campaign
Shannon Freshour,Democratic,Ohio,4,ShannonFreshour,Campaign
Nick Rubando,Democratic,Ohio,5,NickRubando,Campaign
Shawna Roberts,Democratic,Ohio,6,RobertsOhioD6,Campaign
Quentin Potter,Democratic,Ohio,7,quentinforoh7,Campaign
Brandon Lape,Libertarian,Ohio,7,LapeforOhio,Campaign
Vanessa Enoch,Democratic,Ohio,8,DrVEnoch,Campaign
Rob Weber,Republican,Ohio,9,WestPointWeber,Campaign
Desiree Tims,Democratic,Ohio,10,TimsDesiree,Campaign
Laverne Gore,Republican,Ohio,11,GoreLaverne,Campaign
Alaina Shearer,Democratic,Ohio,12,alainashearer,Campaign
Christina Hagan,Republican,Ohio,13,RepHagan,Campaign
Hillary O'Connor Mueri,Democratic,Ohio,14,HillaryMueri,Campaign
Joel Newby,Democratic,Ohio,15,NewbyOH15,Campaign
Kevin David Kahn,Libertarian,Ohio,1,Kahn4C,Campaign
John S. Stewart,Libertarian,Ohio,12,electjstewart,Campaign
Aaron Paul Godfrey,Democratic,Ohio,16,GodfreyForOH16,Campaign
Steve Perkins,Libertarian,Ohio,4,None,None
Michael Fricke,Libertarian,Ohio,13,None,None
Kojo Asamoa-Caesar,Democratic,Oklahoma,1,kojoforcongress,Campaign
Danyell Lanier,Democratic,Oklahoma,2,danyell_lanier,Campaign
Mary Brannon,Democratic,Oklahoma,4,ElectBrannon,Campaign
Kendra Horn,Democratic,Oklahoma,5,HornForCongress,Campaign
Richie Castaldo,Libertarian,Oklahoma,2,richiecastaldo,Deleted
Zoe Midyett,Democratic,Oklahoma,3,ZoeCongress2020,Deleted
Evelyn Rogers,Independent,Oklahoma,1,None,None
Bob White,Libertarian,Oklahoma,4,None,None
Alex Spenser,Democratic,Oregon,2,spenser2020,Campaign
Joanna Harbour,Republican,Oregon,3,joanna4oregon,Campaign
Alex DiBlasi,Pacific Green,Oregon,3,DiBlasi4Oregon,Campaign
Alek Skarlatos,Republican,Oregon,4,alekskarlatos,Campaign
Amy Ryan Courser,Republican,Oregon,5,AmyforOregon,Campaign
Matthew James Rix,Libertarian,Oregon,5,None,None
Christopher Christensen,Republican,Oregon,1,None,None
Josh Solomon,Libertarian,Oregon,3,None,None
Robert Werch,Libertarian,Oregon,2,RawFlyer,Personal
Daniel Hoffay,Pacific Green,Oregon,4,kogwonton,Personal
Christina Finello,Democratic,Pennsylvania,1,FinelloForPA,Campaign
Michael Harvey,Republican,Pennsylvania,3,FriendsHarvey,Campaign
Kathy Barnette,Republican,Pennsylvania,4,kathy4truth,Campaign
Dasha Pruett,Republican,Pennsylvania,5,DashaPruett,Campaign
John Emmons,Republican,Pennsylvania,6,Emmons4Congress,Campaign
Lisa Scheller,Republican,Pennsylvania,7,SchellerforPA,Campaign
Jim Bognet,Republican,Pennsylvania,8,Bognet4congress,Campaign
Gary Wegman,Democratic,Pennsylvania,9,DrGaryWegman,Campaign
Eugene DePasquale,Democratic,Pennsylvania,10,DePasqualePA,Campaign
Sarah Hammond,Democratic,Pennsylvania,11,sarahforus,Campaign
Todd Rowley,Democratic,Pennsylvania,13,ToddRowleyPA13,Campaign
Robert Williams,Democratic,Pennsylvania,15,williamsfor15,Campaign
Kristy Gnibus,Democratic,Pennsylvania,16,kristy4pa,Campaign
Sean Parnell,Republican,Pennsylvania,17,SeanParnellUSA,Campaign
Luke Negron,Republican,Pennsylvania,18,LukeEdison20,Campaign
William Marx,Democratic,Pennsylvania,14,BillforPA14,Deleted
David Torres,Republican,Pennsylvania,2,None,None
Lee Griffin,Democratic,Pennsylvania,12,None,None
Aníbal Acevedo Vilá,Popular Democratic/Democratic,Puerto Rico,1,anibalacevedo,Campaign
Zayira Jordán Conde,Citizen's Victory Movement,Puerto Rico,1,drajordanconde,Campaign
Ada Norah Henriquez,Dignity Project,Puerto Rico,1,AdaHenriquez1,Campaign
Luis Roberto Piñero,Puerto Rico Independence,Puerto Rico,1,luisrobertoII,Campaign
Robert Lancia,Republican,Rhode Island,2,BobLancia,Campaign
Jeffrey Lemire,Independent,Rhode Island,1,None,None
Frederick Wysocki,Independent,Rhode Island,1,None,None
Joe Cunningham,American politician,South Carolina,1,JoeCunninghamSC,Campaign
Hosea Cleveland,Democratic,South Carolina,3,ClevelandHosea,Campaign
Kim Nelson,Democratic,South Carolina,4,KimforSC,Campaign
Moe Brown,Democratic,South Carolina,5,MoeBrownSC,Campaign
John McCollum,Republican,South Carolina,6,MccollumFor,Campaign
Melissa Watson,Democratic,South Carolina,7,melissawatsonf1,Campaign
Adair Boroughs,Democratic,South Carolina,2,Adair4Congress,Deleted
Kathleen Wright,Constitution,South Carolina,2,None,None
Michael Chandler,Constitution,South Carolina,4,None,None
Mark Hackett,Constitution,South Carolina,6,None,None
Randy Luallin,Libertarian,South Dakota,1,None,None
Robert Michael Franklin Jr.,Democratic,Special elections,0,Missing,Missing
Blair Walsingham,Democratic,Tennessee,1,BlairWalsingham,Campaign
Steve Holder,Independent,Tennessee,1,SteveHolder_,Campaign
Renee Hoyos,Democratic,Tennessee,2,HoyosInTheHouse,Campaign
Meg Gorman,Democratic,Tennessee,3,Meg4Congress,Campaign
Amber Hysell,Independent,Tennessee,3,hysell2020,Campaign
Christopher Monday,Independent,Tennessee,6,CMonday4Liberty,Campaign
Kiran Sreepada,Democratic,Tennessee,7,Kiran4congress,Campaign
Ronald Brown,Independent,Tennessee,7,RonaldB35121782,Campaign
Erika Stotts Pearson,Democratic,Tennessee,8,erika_stotts,Campaign
Jon Dillard,Independent,Tennessee,8,JonDillard_TN8,Campaign
Charlotte Bergmann,Republican,Tennessee,9,ElectBergmann,Campaign
Keith Sweitzer,Independent,Tennessee,3,None,None
Christopher J. Hale,Democratic,Tennessee,4,chrisjollyhale,Campaign
"Scott Vieira, Jr.",Independent,Tennessee,7,ForVieira,Campaign
Matthew Campbell,Independent,Tennessee,2,None,None
Christopher Finley,Democratic,Tennessee,6,None,None
James Hart,Independent,Tennessee,8,None,None
Bobby Lyons,Independent,Tennessee,9,None,None
Dennis Clark,Independent,Tennessee,9,dennisdacomic,Personal
Hank Gilbert,Democratic,Texas,1,Hank4Texas,Campaign
Sima Ladjevardian,Democratic,Texas,2,SimaforTX,Campaign
Elliott Scheirman,Libertarian,Texas,2,VoteScheirman,Campaign
Lulu Seikaly,Democratic,Texas,3,LuluForTexas,Campaign
Russell Foster,Democratic,Texas,4,RussellFosterTX,Campaign
Lou Antonelli,Libertarian,Texas,4,LouAntonelli,Campaign
Carolyn Salter,Democratic,Texas,5,SalterforTexas,Campaign
Kevin Hale,Libertarian,Texas,5,HaleGive,Campaign
Stephen Daniel,Democratic,Texas,6,stephendaniel,Campaign
Melanie Black,Libertarian,Texas,6,MelanieABlackf1,Campaign
Wesley Hunt,Republican,Texas,7,WesleyHuntTX,Campaign
Shawn Kelly,Libertarian,Texas,7,ShawnKelly2020,Campaign
Elizabeth Hernandez,Democratic,Texas,8,LizForTX8,Campaign
Johnny Teague,Republican,Texas,9,for_teague,Campaign
Mike Siegel,Democratic,Texas,10,siegelfortexas,Campaign
Roy Eriksen,Libertarian,Texas,10,royeriksen10,Campaign
Jon Mark Hogg,Democratic,Texas,11,jonmarkhogg,Campaign
Wacey Alpha Cody,Libertarian,Texas,11,WaceyCody,Campaign
Lisa Welch,Democratic,Texas,12,WelchforAll,Campaign
Trey Holcomb,Libertarian,Texas,12,TreyHolcomb,Campaign
Gus Trujillo,Democratic,Texas,13,GusForTX,Campaign
Adrienne Bell,Democratic,Texas,14,AdrBell,Campaign
Rick Kennedy,Democratic,Texas,17,RickKennedyTX17,Campaign
Wendell Champion,Republican,Texas,18,ChampionTx2020,Campaign
Luke Spencer,Libertarian,Texas,18,LukeSpencer2020,Campaign
Vince Duncan,Independent,Texas,18,duncanvince23,Campaign
Tom Watson,Democratic,Texas,19,TomWatsonTX19,Campaign
Joe Burnes,Libertarian,Texas,19,JoeBurnes,Campaign
Mauro Garza,Republican,Texas,20,MauroGarzaTX21,Campaign
Wendy Davis,politician,Texas,21,wendydavis,Campaign
Sri Preston Kulkarni,Democratic,Texas,22,SriPKulkarni,Campaign
Gina Ortiz Jones,Democratic,Texas,23,ginaortizjones,Campaign
Candace Valenzuela,Democratic,Texas,24,candacefor24,Campaign
Darren Hamilton,Libertarian,Texas,24,DHamilton2020,Campaign
Steve Kuzmich,Independent,Texas,24,stevekuzmich,Campaign
Mark Bauer,Independent,Texas,24,MarkBauer,Campaign
Julie Oliver,Democratic,Texas,25,JulieForTX25,Campaign
Carol Iannuzzi,Democratic,Texas,26,caroltx26,Campaign
Mark Boler,Libertarian,Texas,26,markboler,Campaign
Ricardo de la Fuente,Democratic,Texas,27,ricky4congress,Campaign
Bekah Congdon,Libertarian,Texas,28,LibertyBeks,Campaign
Jaimy Blanco,Republican,Texas,29,blanco4congress,Campaign
Phil Kurtz,Libertarian,Texas,29,PhilKurtz3,Campaign
Tre Pennie,Republican,Texas,30,sgt_pennie,Campaign
Eric Williams,Independent,Texas,30,thefutured30,Campaign
Donna Imam,Democratic,Texas,31,donnaimamtx,Campaign
Clark Patterson,Libertarian,Texas,31,clarkpatterso12,Campaign
Genevieve Collins,Republican,Texas,32,gcforcongress,Campaign
Christy Mowrey Peterson,Libertarian,Texas,32,ElectMowrey,Campaign
Jason Sigmon,Independent,Texas,32,jasonxsigmon,Campaign
Fabian Vasquez,Republican,Texas,33,FCV2020Campaign,Campaign
Carlos Quintanilla,Independent,Texas,33,accionamerica,Campaign
Renedria Welton,Independent,Texas,33,Welton4US,Campaign
Rey Gonzalez,Republican,Texas,34,reygonzalez34,Campaign
Anthony Cristo,Libertarian,Texas,34,CristoDude,Campaign
Rashad Lewis,Democratic,Texas,36,RLewis4Congress,Campaign
José Sosa,Libertarian,Texas,9,Sosa4Congress,Campaign
Monica de la Cruz-Hernandez,Republican,Texas,15,monica4congress,Campaign
Tommy Wakely,Green,Texas,21,Wakely2020,Campaign
"Joseph LeBlanc, Jr.",Libertarian,Texas,22,PieRatKing,Campaign
Jenny Sharon,Republican,Texas,35,jenny4congress,Campaign
"Jason Mata, Sr.",Independent,Texas,35,None,None
"Hal Ridley, Jr.",Green,Texas,36,HalRidleyJr,Campaign
Christopher Claytor,Libertarian,Texas,3,None,None
Chris Duncan,Libertarian,Texas,8,None,None
Ross Lynn Leone,Libertarian,Texas,15,None,None
Ted Brown,Libertarian,Texas,17,None,None
Jeffrey Blunt,Libertarian,Texas,20,None,None
Arthur DiBianca,Libertarian,Texas,21,None,None
Beto Villela,Libertarian,Texas,23,None,None
Bill Kelsey,Libertarian,Texas,25,None,None
Phil Gray,Libertarian,Texas,27,None,None
Sandra Whitten,Republican,Texas,28,None,None
Jason Reeves,Libertarian,Texas,33,None,None
Chris Royal,Independent,Texas,34,None,None
Mark Loewe,Libertarian,Texas,35,None,None
Chad Abbey,Libertarian,Texas,36,None,None
Jack Westbrook,Libertarian,Texas,13,ministerjWb,Personal
Irene Armendariz-Jackson,Republican,Texas,16,amazingurl09,Personal
Shekema George,Independent,United States Virgin Islands,1,None,None
Darren Parry,Democratic,Utah,1,darrenforutah,Campaign
Kael Weston,Democratic,Utah,2,kaelweston?lang=en,Campaign
J. Robert Latham,Libertarian,Utah,2,freeutahns,Campaign
Devin Thorpe,Democratic,Utah,3,devindthorpe,Campaign
Ben McAdams,Democratic,Utah,4,BenMcAdams,Campaign
John Molnar,Libertarian,Utah,4,Gear6A,Campaign
Jonia Broderick,United Utah,Utah,4,teamjonia2020,Campaign
Daniel Cummings,Constitution,Utah,3,None,None
Thomas McNeill,United Utah,Utah,3,None,None
Marcia Horne,Independent,Vermont,1,ElectHorne,Campaign
Christopher Helali,Communist,Vermont,1,ChrisHelali,Campaign
Peter Becker,Independent,Vermont,1,None,None
Shawn Orr,Independent,Vermont,1,None,None
Jerry Trudell,Independent,Vermont,1,None,None
Miriam Berry,Republican,Vermont,1,MiriamBerry3,Personal
Qasim Rashid,Democratic,Virginia,1,QasimRashid,Campaign
Scott Taylor,politician,Virginia,2,Scotttaylorva,Campaign
David Foster,Independent,Virginia,2,RsvpTruth,Campaign
John Collick,Republican,Virginia,3,johncollick,Campaign
Leon Benjamin,Republican,Virginia,4,Leon4Congress,Campaign
Cameron Webb,Democratic,Virginia,5,DrCameronWebb,Campaign
Nicholas Betts,Democratic,Virginia,6,VoteForBetts,Campaign
Nick Freitas,Republican,Virginia,7,TeamNickVA,Campaign
Jeff Jordan,Republican,Virginia,8,JeffJordan2020,Campaign
Aliscia Andrews,Republican,Virginia,10,alisciaandrews,Campaign
Manga Anantatmula,Republican,Virginia,11,Manga4Congress,Campaign
Jeffrey Beeler,Republican,Washington,1,Beeler4Congress,Campaign
Carolyn Long,Democratic,Washington,3,ElectLong,Campaign
Dave Wilson,Democratic,Washington,5,Elect_DaveW,Campaign
Elizabeth Kreiselmaier,Republican,Washington,6,cleanupthehouse,Campaign
Jesse Jensen,Republican,Washington,8,JesseJensenWA,Campaign
Doug Basler,Republican,Washington,9,dougbasler,Campaign
Beth Doglio,Democratic,Washington,10,BethDoglio,Campaign
Tim Hazelo,Republican,Washington,2,Hazelo4congress,Deleted
Douglas McKinley,Democratic,Washington,4,vote4mckinley,Campaign
Craig Keller,Republican,Washington,7,None,None
Natalie Cline,Democratic,West Virginia,1,NatalieClineWV,Campaign
Cathy Kunkel,Democratic,West Virginia,2,Kunkel4Congress,Campaign
Hilary Turner,Democratic,West Virginia,3,HilaryTurnerWV,Campaign
Roger Polack,Democratic,Wisconsin,1,RogerforWI,Campaign
Peter Theron,Republican,Wisconsin,2,petertheron,Campaign
Derrick Van Orden,Republican,Wisconsin,3,derrickvanorden,Campaign
Tim Rogers,Republican,Wisconsin,4,RogersforCong,Campaign
Tom Palzewicz,Democratic,Wisconsin,5,tomforwi,Campaign
Jessica King,Democratic,Wisconsin,6,#!,Campaign
Tricia Zunker,Democratic,Wisconsin,7,TriciaforWI,Campaign
Amanda Stuck,Democratic,Wisconsin,8,AmandaStuck8,Campaign
Robert Raymond,Independent,Wisconsin,4,None,None
Lynnette Grey Bull,Democratic,Wyoming,1,GreyBull4WY,Campaign
Jeff Haggit,Constitution,Wyoming,1,Jeff36982230,Campaign
Richard Brubaker,Libertarian,Wyoming,1,None,None